ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,scaled_channels
2021-03-28T09:00:00Z,30.0,30.0,,,,,,,12.422,,,,,,battery2_v
2021-03-28T10:00:00Z,30.0,30.0,,,,,,,12.412,,,,,,battery2_v
2021-03-28T11:00:00Z,29.0,29.0,,,,,,,12.436,,,,,,battery2_v
2021-03-28T12:00:00Z,30.0,30.0,,,,,,,12.436,,,,,,battery2_v
2021-03-28T13:00:00Z,30.0,30.0,,,,,,,12.431,,,,,,battery2_v
2021-03-28T14:00:00Z,30.0,30.0,,,,,,,12.427,,,,,,battery2_v
2021-03-28T15:00:00Z,29.0,29.0,,,,,,,12.427,,,,,,battery2_v
2021-03-28T16:00:00Z,30.0,30.0,,,,,,,12.422,,,,,,battery2_v
2021-03-28T17:00:00Z,30.0,30.0,,,,,,,12.412,,,,,,battery2_v
2021-03-28T18:00:00Z,30.0,30.0,,,,,,,12.417,,,,,,battery2_v
2021-03-28T19:00:00Z,30.0,30.0,,,,,,,12.412,,,,,,battery2_v
2021-03-28T20:00:00Z,30.0,30.0,,,,,,,12.412,,,,,,battery2_v
2021-03-28T21:00:00Z,30.0,30.0,,,,,,,12.408,,,,,,battery2_v
2021-03-28T22:00:00Z,30.0,30.0,,,,,,,12.403,,,,,,battery2_v
2021-03-28T23:00:00Z,25.0,25.0,,,,,,,12.275,,,,,,battery2_v
2021-03-29T00:00:00Z,29.0,29.0,,,,,,,12.393,,,,,,battery2_v
2021-03-29T01:00:00Z,30.0,30.0,,,,,,,12.389,,,,,,battery2_v
2021-03-29T02:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2021-03-29T03:00:00Z,30.0,30.0,,,,,,,12.474,,,,,,battery2_v
2021-03-29T04:00:00Z,29.0,29.0,,,,,,,12.512,,,,,,battery2_v
2021-03-29T05:00:00Z,30.0,30.0,,,,,,,12.54,,,,,,battery2_v
2021-03-29T06:00:00Z,29.0,29.0,,,,,,,12.493,,,,,,battery2_v
2021-03-29T07:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2021-03-29T08:00:00Z,29.0,29.0,,,,,,,12.398,,,,,,battery2_v
2021-03-29T09:00:00Z,30.0,30.0,,,,,,,12.37,,,,,,battery2_v
2021-03-29T10:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2021-03-29T11:00:00Z,30.0,30.0,,,,,,,12.384,,,,,,battery2_v
2021-03-29T12:00:00Z,30.0,30.0,,,,,,,12.379,,,,,,battery2_v
2021-03-29T13:00:00Z,29.0,29.0,,,,,,,12.374,,,,,,battery2_v
2021-03-29T14:00:00Z,28.0,28.0,,,,,,,12.374,,,,,,battery2_v
2021-03-29T15:00:00Z,30.0,30.0,,,,,,,12.37,,,,,,battery2_v
2021-03-29T16:00:00Z,29.0,29.0,,,,,,,12.365,,,,,,battery2_v
2021-03-29T17:00:00Z,30.0,30.0,,,,,,,12.365,,,,,,battery2_v
2021-03-29T18:00:00Z,30.0,30.0,,,,,,,12.36,,,,,,battery2_v
2021-03-29T19:00:00Z,30.0,30.0,,,,,,,12.356,,,,,,battery2_v
2021-03-29T20:00:00Z,30.0,30.0,,,,,,,12.356,,,,,,battery2_v
2021-03-29T21:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2021-03-29T22:00:00Z,30.0,30.0,,,,,,,12.346,,,,,,battery2_v
2021-03-29T23:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2021-03-30T00:00:00Z,29.0,29.0,,,,,,,12.346,,,,,,battery2_v
2021-03-30T01:00:00Z,29.0,29.0,,,,,,,12.408,,,,,,battery2_v
2021-03-30T02:00:00Z,30.0,30.0,,,,,,,12.455,,,,,,battery2_v
2021-03-30T03:00:00Z,30.0,30.0,,,,,,,12.46,,,,,,battery2_v
2021-03-30T04:00:00Z,30.0,30.0,,,,,,,12.625,,,,,,battery2_v
2021-03-30T05:00:00Z,29.0,29.0,,,,,,,12.587,,,,,,battery2_v
2021-03-30T06:00:00Z,30.0,30.0,,,,,,,12.587,,,,,,battery2_v
2021-03-30T07:00:00Z,29.0,29.0,,,,,,,12.531,,,,,,battery2_v
2021-03-30T08:00:00Z,30.0,30.0,,,,,,,12.431,,,,,,battery2_v
2021-03-30T09:00:00Z,30.0,30.0,,,,,,,12.37,,,,,,battery2_v
2021-03-30T10:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2021-03-30T11:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2021-03-30T12:00:00Z,30.0,30.0,,,,,,,12.341,,,,,,battery2_v
2021-03-30T13:00:00Z,30.0,30.0,,,,,,,12.341,,,,,,battery2_v
2021-03-30T14:00:00Z,28.0,28.0,,,,,,,12.337,,,,,,battery2_v
2021-03-30T15:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2021-03-30T16:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2021-03-30T17:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2021-03-30T18:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2021-03-30T19:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2021-03-30T20:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2021-03-30T21:00:00Z,30.0,30.0,,,,,,,12.313,,,,,,battery2_v
2021-03-30T22:00:00Z,29.0,29.0,,,,,,,12.313,,,,,,battery2_v
2021-03-30T23:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2021-03-31T00:00:00Z,28.0,28.0,,,,,,,12.327,,,,,,battery2_v
2021-03-31T01:00:00Z,30.0,30.0,,,,,,,12.356,,,,,,battery2_v
2021-03-31T02:00:00Z,30.0,30.0,,,,,,,12.408,,,,,,battery2_v
2021-03-31T03:00:00Z,30.0,30.0,,,,,,,12.455,,,,,,battery2_v
2021-03-31T04:00:00Z,30.0,30.0,,,,,,,12.502,,,,,,battery2_v
2021-03-31T05:00:00Z,30.0,30.0,,,,,,,12.516,,,,,,battery2_v
2021-03-31T06:00:00Z,30.0,30.0,,,,,,,12.545,,,,,,battery2_v
2021-03-31T07:00:00Z,30.0,30.0,,,,,,,12.507,,,,,,battery2_v
2021-03-31T08:00:00Z,28.0,28.0,,,,,,,12.431,,,,,,battery2_v
2021-03-31T09:00:00Z,30.0,30.0,,,,,,,12.365,,,,,,battery2_v
2021-03-31T10:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2021-03-31T11:00:00Z,29.0,29.0,,,,,,,12.337,,,,,,battery2_v
2021-03-31T12:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2021-03-31T13:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2021-03-31T14:00:00Z,29.0,29.0,,,,,,,12.327,,,,,,battery2_v
2021-03-31T15:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2021-03-31T16:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2021-03-31T17:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2021-03-31T18:00:00Z,29.0,29.0,,,,,,,12.318,,,,,,battery2_v
2021-03-31T19:00:00Z,30.0,30.0,,,,,,,12.313,,,,,,battery2_v
2021-03-31T20:00:00Z,28.0,28.0,,,,,,,12.308,,,,,,battery2_v
2021-03-31T21:00:00Z,30.0,30.0,,,,,,,12.308,,,,,,battery2_v
2021-03-31T22:00:00Z,30.0,30.0,,,,,,,12.304,,,,,,battery2_v
2021-03-31T23:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2021-04-01T00:00:00Z,30.0,30.0,,,,,,,12.289,,,,,,battery2_v
2021-04-01T01:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2021-04-01T02:00:00Z,30.0,30.0,,,,,,,12.398,,,,,,battery2_v
2021-04-01T03:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2021-04-01T04:00:00Z,28.0,28.0,,,,,,,12.479,,,,,,battery2_v
2021-04-01T05:00:00Z,30.0,30.0,,,,,,,12.502,,,,,,battery2_v
2021-04-01T06:00:00Z,30.0,30.0,,,,,,,12.488,,,,,,battery2_v
2021-04-01T07:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2021-04-01T08:00:00Z,30.0,30.0,,,,,,,12.379,,,,,,battery2_v
2021-04-01T09:00:00Z,29.0,29.0,,,,,,,12.285,,,,,,battery2_v
2021-04-01T10:00:00Z,30.0,30.0,,,,,,,12.289,,,,,,battery2_v
2021-04-01T11:00:00Z,28.0,28.0,,,,,,,12.304,,,,,,battery2_v
2021-04-01T12:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2021-04-01T13:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2021-04-01T14:00:00Z,30.0,30.0,,,,,,,12.294,,,,,,battery2_v
2021-04-01T15:00:00Z,30.0,30.0,,,,,,,12.294,,,,,,battery2_v
2021-04-01T16:00:00Z,30.0,30.0,,,,,,,12.289,,,,,,battery2_v
2021-04-01T17:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2021-04-01T18:00:00Z,29.0,29.0,,,,,,,12.285,,,,,,battery2_v
2021-04-01T19:00:00Z,29.0,29.0,,,,,,,12.28,,,,,,battery2_v
2021-04-01T20:00:00Z,30.0,30.0,,,,,,,12.28,,,,,,battery2_v
2021-04-01T21:00:00Z,29.0,29.0,,,,,,,12.275,,,,,,battery2_v
2021-04-01T22:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2021-04-01T23:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2021-04-02T00:00:00Z,29.0,29.0,,,,,,,12.27,,,,,,battery2_v
2021-04-02T01:00:00Z,29.0,29.0,,,,,,,12.318,,,,,,battery2_v
2021-04-02T02:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2021-04-02T03:00:00Z,29.0,29.0,,,,,,,12.374,,,,,,battery2_v
2021-04-02T04:00:00Z,30.0,30.0,,,,,,,12.455,,,,,,battery2_v
2021-04-02T05:00:00Z,30.0,30.0,,,,,,,12.464,,,,,,battery2_v
2021-04-02T06:00:00Z,30.0,30.0,,,,,,,12.422,,,,,,battery2_v
2021-04-02T07:00:00Z,30.0,30.0,,,,,,,12.389,,,,,,battery2_v
2021-04-02T08:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2021-04-02T09:00:00Z,29.0,29.0,,,,,,,12.294,,,,,,battery2_v
2021-04-02T10:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2021-04-02T11:00:00Z,29.0,29.0,,,,,,,12.275,,,,,,battery2_v
2021-04-02T12:00:00Z,29.0,29.0,,,,,,,12.27,,,,,,battery2_v
2021-04-02T13:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2021-04-02T14:00:00Z,29.0,29.0,,,,,,,12.27,,,,,,battery2_v
2021-04-02T15:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2021-04-02T16:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2021-04-02T17:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2021-04-02T18:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2021-04-02T19:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2021-04-02T20:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2021-04-02T21:00:00Z,28.0,28.0,,,,,,,12.247,,,,,,battery2_v
2021-04-02T22:00:00Z,30.0,30.0,,,,,,,12.247,,,,,,battery2_v
2021-04-02T23:00:00Z,30.0,30.0,,,,,,,12.119,,,,,,battery2_v
2021-04-03T00:00:00Z,29.0,29.0,,,,,,,12.237,,,,,,battery2_v
2021-04-03T01:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2021-04-03T02:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2021-04-03T03:00:00Z,30.0,30.0,,,,,,,12.403,,,,,,battery2_v
2021-04-03T04:00:00Z,30.0,30.0,,,,,,,12.483,,,,,,battery2_v
2021-04-03T05:00:00Z,28.0,28.0,,,,,,,12.479,,,,,,battery2_v
2021-04-03T06:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2021-04-03T07:00:00Z,30.0,30.0,,,,,,,12.464,,,,,,battery2_v
2021-04-03T08:00:00Z,30.0,30.0,,,,,,,12.384,,,,,,battery2_v
2021-04-03T09:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2021-04-03T10:00:00Z,30.0,30.0,,,,,,,12.28,,,,,,battery2_v
2021-04-03T11:00:00Z,30.0,30.0,,,,,,,12.289,,,,,,battery2_v
2021-04-03T12:00:00Z,30.0,30.0,,,,,,,12.28,,,,,,battery2_v
2021-04-03T13:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2021-04-03T14:00:00Z,29.0,29.0,,,,,,,12.266,,,,,,battery2_v
2021-04-03T15:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2021-04-03T16:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2021-04-03T17:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2021-04-03T18:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2021-04-03T19:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2021-04-03T20:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2021-04-03T21:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2021-04-03T22:00:00Z,28.0,28.0,,,,,,,12.233,,,,,,battery2_v
2021-04-03T23:00:00Z,30.0,30.0,,,,,,,12.105,,,,,,battery2_v
2021-04-04T00:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2021-04-04T01:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2021-04-04T02:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2021-04-04T03:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2021-04-04T04:00:00Z,30.0,30.0,,,,,,,12.247,,,,,,battery2_v
2021-04-04T05:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2021-04-04T06:00:00Z,29.0,29.0,,,,,,,12.256,,,,,,battery2_v
2021-04-04T07:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2021-04-04T08:00:00Z,29.0,29.0,,,,,,,12.256,,,,,,battery2_v
2021-04-04T09:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2021-04-04T10:00:00Z,29.0,29.0,,,,,,,12.181,,,,,,battery2_v
2021-04-04T11:00:00Z,29.0,29.0,,,,,,,12.218,,,,,,battery2_v
2021-04-04T12:00:00Z,29.0,29.0,,,,,,,12.209,,,,,,battery2_v
2021-04-04T13:00:00Z,27.0,27.0,,,,,,,12.204,,,,,,battery2_v
2021-04-04T14:00:00Z,29.0,29.0,,,,,,,12.204,,,,,,battery2_v
2021-04-04T15:00:00Z,26.0,26.0,,,,,,,12.185,,,,,,battery2_v
2021-10-30T09:00:00Z,3.0,3.0,,,,,,,12.71,,,,,,battery2_v
2021-10-30T10:00:00Z,29.0,29.0,,,,,,,13.24,,,,,,battery2_v
2021-10-30T11:00:00Z,30.0,30.0,,,,,,,13.24,,,,,,battery2_v
2021-10-30T12:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T13:00:00Z,28.0,28.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T14:00:00Z,29.0,29.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T15:00:00Z,30.0,30.0,,,,,,,13.24,,,,,,battery2_v
2021-10-30T16:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T17:00:00Z,28.0,28.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T18:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T19:00:00Z,30.0,30.0,,,,,,,13.231,,,,,,battery2_v
2021-10-30T20:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T21:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T22:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-30T23:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T00:00:00Z,30.0,30.0,,,,,,,13.231,,,,,,battery2_v
2021-10-31T01:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T02:00:00Z,29.0,29.0,,,,,,,13.231,,,,,,battery2_v
2021-10-31T03:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T04:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T05:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T06:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T07:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T08:00:00Z,30.0,30.0,,,,,,,13.24,,,,,,battery2_v
2021-10-31T09:00:00Z,29.0,29.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T10:00:00Z,29.0,29.0,,,,,,,13.24,,,,,,battery2_v
2021-10-31T11:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T12:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T13:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T14:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T15:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T16:00:00Z,28.0,28.0,,,,,,,13.231,,,,,,battery2_v
2021-10-31T17:00:00Z,27.0,27.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T18:00:00Z,29.0,29.0,,,,,,,13.231,,,,,,battery2_v
2021-10-31T19:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T20:00:00Z,30.0,30.0,,,,,,,13.231,,,,,,battery2_v
2021-10-31T21:00:00Z,30.0,30.0,,,,,,,13.231,,,,,,battery2_v
2021-10-31T22:00:00Z,30.0,30.0,,,,,,,13.236,,,,,,battery2_v
2021-10-31T23:00:00Z,29.0,29.0,,,,,,,13.231,,,,,,battery2_v
2021-11-01T00:00:00Z,29.0,29.0,,,,,,,13.226,,,,,,battery2_v
2021-11-01T01:00:00Z,28.0,28.0,,,,,,,13.226,,,,,,battery2_v
2021-11-01T02:00:00Z,23.0,23.0,,,,,,,13.231,,,,,,battery2_v
