ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,scaled_channels
2020-07-28T17:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-07-28T18:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-07-28T19:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-07-28T20:00:00Z,29.0,29.0,,,,,,,12.166,,,,,,battery2_v
2020-07-28T21:00:00Z,29.0,29.0,,,,,,,12.162,,,,,,battery2_v
2020-07-28T22:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-07-28T23:00:00Z,30.0,30.0,,,,,,,12.152,,,,,,battery2_v
2020-07-29T00:00:00Z,29.0,29.0,,,,,,,12.157,,,,,,battery2_v
2020-07-29T01:00:00Z,31.0,31.0,,,,,,,12.322,,,,,,battery2_v
2020-07-29T02:00:00Z,30.0,30.0,,,,,,,12.427,,,,,,battery2_v
2020-07-29T03:00:00Z,29.0,29.0,,,,,,,12.015,,,,,,battery2_v
2020-07-29T04:00:00Z,30.0,30.0,,,,,,,12.081,,,,,,battery2_v
2020-07-29T05:00:00Z,30.0,30.0,,,,,,,12.114,,,,,,battery2_v
2020-07-29T06:00:00Z,31.0,31.0,,,,,,,12.199,,,,,,battery2_v
2020-07-29T07:00:00Z,29.0,29.0,,,,,,,12.365,,,,,,battery2_v
2020-07-29T08:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-07-29T09:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2020-07-29T10:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-07-29T11:00:00Z,31.0,31.0,,,,,,,12.261,,,,,,battery2_v
2020-07-29T12:00:00Z,28.0,28.0,,,,,,,12.247,,,,,,battery2_v
2020-07-29T13:00:00Z,30.0,30.0,,,,,,,12.001,,,,,,battery2_v
2020-07-29T14:00:00Z,30.0,30.0,,,,,,,12.015,,,,,,battery2_v
2020-07-29T15:00:00Z,30.0,30.0,,,,,,,12.043,,,,,,battery2_v
2020-07-29T16:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-07-29T17:00:00Z,29.0,29.0,,,,,,,12.242,,,,,,battery2_v
2020-07-29T18:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-07-29T19:00:00Z,30.0,30.0,,,,,,,12.214,,,,,,battery2_v
2020-07-29T20:00:00Z,30.0,30.0,,,,,,,12.209,,,,,,battery2_v
2020-07-29T21:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-07-29T22:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-07-29T23:00:00Z,30.0,30.0,,,,,,,12.19,,,,,,battery2_v
2020-07-30T00:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2020-07-30T01:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2020-07-30T02:00:00Z,30.0,30.0,,,,,,,12.346,,,,,,battery2_v
2020-07-30T03:00:00Z,30.0,30.0,,,,,,,12.062,,,,,,battery2_v
2020-07-30T04:00:00Z,30.0,30.0,,,,,,,12.067,,,,,,battery2_v
2020-07-30T05:00:00Z,30.0,30.0,,,,,,,12.029,,,,,,battery2_v
2020-07-30T06:00:00Z,30.0,30.0,,,,,,,12.039,,,,,,battery2_v
2020-07-30T07:00:00Z,30.0,30.0,,,,,,,12.058,,,,,,battery2_v
2020-07-30T08:00:00Z,30.0,30.0,,,,,,,12.133,,,,,,battery2_v
2020-07-30T09:00:00Z,30.0,30.0,,,,,,,12.015,,,,,,battery2_v
2020-07-30T10:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-07-30T11:00:00Z,31.0,31.0,,,,,,,12.251,,,,,,battery2_v
2020-07-30T12:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2020-07-30T13:00:00Z,29.0,29.0,,,,,,,11.958,,,,,,battery2_v
2020-07-30T14:00:00Z,30.0,30.0,,,,,,,12.233,,,,,,battery2_v
2020-07-30T15:00:00Z,31.0,31.0,,,,,,,12.233,,,,,,battery2_v
2020-07-30T16:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2020-07-30T17:00:00Z,30.0,30.0,,,,,,,12.214,,,,,,battery2_v
2020-07-30T18:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-07-30T19:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-07-30T20:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-07-30T21:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-07-30T22:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-07-30T23:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-07-31T00:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-07-31T01:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-07-31T02:00:00Z,30.0,30.0,,,,,,,12.048,,,,,,battery2_v
2020-07-31T03:00:00Z,30.0,30.0,,,,,,,12.086,,,,,,battery2_v
2020-07-31T04:00:00Z,30.0,30.0,,,,,,,12.095,,,,,,battery2_v
2020-07-31T05:00:00Z,30.0,30.0,,,,,,,12.005,,,,,,battery2_v
2020-07-31T06:00:00Z,30.0,30.0,,,,,,,12.124,,,,,,battery2_v
2020-07-31T07:00:00Z,30.0,30.0,,,,,,,12.081,,,,,,battery2_v
2020-07-31T08:00:00Z,30.0,30.0,,,,,,,11.991,,,,,,battery2_v
2020-07-31T09:00:00Z,30.0,30.0,,,,,,,12.053,,,,,,battery2_v
2020-07-31T10:00:00Z,30.0,30.0,,,,,,,12.001,,,,,,battery2_v
2020-07-31T11:00:00Z,30.0,30.0,,,,,,,11.982,,,,,,battery2_v
2020-07-31T12:00:00Z,30.0,30.0,,,,,,,12.001,,,,,,battery2_v
2020-07-31T13:00:00Z,28.0,28.0,,,,,,,12.261,,,,,,battery2_v
2020-07-31T14:00:00Z,29.0,29.0,,,,,,,12.247,,,,,,battery2_v
2020-07-31T15:00:00Z,30.0,30.0,,,,,,,12.233,,,,,,battery2_v
2020-07-31T16:00:00Z,29.0,29.0,,,,,,,12.251,,,,,,battery2_v
2020-07-31T17:00:00Z,30.0,30.0,,,,,,,12.233,,,,,,battery2_v
2020-07-31T18:00:00Z,29.0,29.0,,,,,,,12.223,,,,,,battery2_v
2020-07-31T19:00:00Z,30.0,30.0,,,,,,,12.214,,,,,,battery2_v
2020-07-31T20:00:00Z,29.0,29.0,,,,,,,12.228,,,,,,battery2_v
2020-07-31T21:00:00Z,31.0,31.0,,,,,,,12.28,,,,,,battery2_v
2020-07-31T22:00:00Z,28.0,28.0,,,,,,,12.015,,,,,,battery2_v
2020-07-31T23:00:00Z,31.0,31.0,,,,,,,11.982,,,,,,battery2_v
2020-08-01T00:00:00Z,30.0,30.0,,,,,,,12.043,,,,,,battery2_v
2020-08-01T01:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2020-08-01T02:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-08-01T03:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2020-08-01T04:00:00Z,30.0,30.0,,,,,,,12.166,,,,,,battery2_v
2020-08-01T05:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2020-08-01T06:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2020-08-01T07:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-08-01T08:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-08-01T09:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-08-01T10:00:00Z,30.0,30.0,,,,,,,12.076,,,,,,battery2_v
2020-08-01T11:00:00Z,30.0,30.0,,,,,,,12.067,,,,,,battery2_v
2020-08-01T12:00:00Z,30.0,30.0,,,,,,,12.067,,,,,,battery2_v
2020-08-01T13:00:00Z,30.0,30.0,,,,,,,12.11,,,,,,battery2_v
2020-08-01T14:00:00Z,30.0,30.0,,,,,,,12.095,,,,,,battery2_v
2020-08-01T15:00:00Z,30.0,30.0,,,,,,,12.138,,,,,,battery2_v
2020-08-01T16:00:00Z,30.0,30.0,,,,,,,12.379,,,,,,battery2_v
2020-08-01T17:00:00Z,30.0,30.0,,,,,,,12.379,,,,,,battery2_v
2020-08-01T18:00:00Z,29.0,29.0,,,,,,,12.119,,,,,,battery2_v
2020-08-01T19:00:00Z,30.0,30.0,,,,,,,12.365,,,,,,battery2_v
2020-08-01T20:00:00Z,30.0,30.0,,,,,,,12.356,,,,,,battery2_v
2020-08-01T21:00:00Z,30.0,30.0,,,,,,,12.346,,,,,,battery2_v
2020-08-01T22:00:00Z,31.0,31.0,,,,,,,12.02,,,,,,battery2_v
2020-08-01T23:00:00Z,30.0,30.0,,,,,,,12.043,,,,,,battery2_v
2020-08-02T00:00:00Z,30.0,30.0,,,,,,,12.076,,,,,,battery2_v
2020-08-02T01:00:00Z,30.0,30.0,,,,,,,12.114,,,,,,battery2_v
2020-08-02T02:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-08-02T03:00:00Z,30.0,30.0,,,,,,,12.034,,,,,,battery2_v
2020-08-02T04:00:00Z,30.0,30.0,,,,,,,12.081,,,,,,battery2_v
2020-08-02T05:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-08-02T06:00:00Z,30.0,30.0,,,,,,,12.091,,,,,,battery2_v
2020-08-02T07:00:00Z,30.0,30.0,,,,,,,12.37,,,,,,battery2_v
2020-08-02T08:00:00Z,30.0,30.0,,,,,,,12.417,,,,,,battery2_v
2020-08-02T09:00:00Z,30.0,30.0,,,,,,,12.365,,,,,,battery2_v
2020-08-02T10:00:00Z,29.0,29.0,,,,,,,12.029,,,,,,battery2_v
2020-08-02T11:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2020-08-02T12:00:00Z,29.0,29.0,,,,,,,12.346,,,,,,battery2_v
2020-08-02T13:00:00Z,30.0,30.0,,,,,,,12.091,,,,,,battery2_v
2020-08-02T14:00:00Z,30.0,30.0,,,,,,,12.356,,,,,,battery2_v
2020-08-02T15:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2020-08-02T16:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2020-08-02T17:00:00Z,29.0,29.0,,,,,,,12.327,,,,,,battery2_v
2020-08-02T18:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2020-08-02T19:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2020-08-02T20:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2020-08-02T21:00:00Z,29.0,29.0,,,,,,,12.308,,,,,,battery2_v
2020-08-02T22:00:00Z,30.0,30.0,,,,,,,12.304,,,,,,battery2_v
2020-08-02T23:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2020-08-03T00:00:00Z,31.0,31.0,,,,,,,12.275,,,,,,battery2_v
2020-08-03T01:00:00Z,27.0,27.0,,,,,,,12.048,,,,,,battery2_v
2020-08-03T02:00:00Z,28.0,28.0,,,,,,,12.039,,,,,,battery2_v
2020-08-03T03:00:00Z,29.0,29.0,,,,,,,12.318,,,,,,battery2_v
2020-08-03T04:00:00Z,30.0,30.0,,,,,,,12.058,,,,,,battery2_v
2020-08-03T05:00:00Z,16.0,16.0,,,,,,,12.209,,,,,,battery2_v
2020-08-03T06:00:00Z,24.0,24.0,,,,,,,12.11,,,,,,battery2_v
2020-08-03T07:00:00Z,26.0,26.0,,,,,,,12.034,,,,,,battery2_v
2020-08-03T08:00:00Z,30.0,30.0,,,,,,,12.408,,,,,,battery2_v
2020-08-03T09:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2020-08-03T10:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2020-08-03T11:00:00Z,30.0,30.0,,,,,,,12.304,,,,,,battery2_v
2020-08-03T12:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2020-08-03T13:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-08-03T14:00:00Z,29.0,29.0,,,,,,,12.285,,,,,,battery2_v
2020-08-03T15:00:00Z,29.0,29.0,,,,,,,12.28,,,,,,battery2_v
2020-08-03T16:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2020-08-03T17:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-08-03T18:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-08-03T19:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-08-03T20:00:00Z,31.0,31.0,,,,,,,12.266,,,,,,battery2_v
2020-08-03T21:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2020-08-03T22:00:00Z,30.0,30.0,,,,,,,12.005,,,,,,battery2_v
2020-08-03T23:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2020-08-04T00:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2020-08-04T01:00:00Z,29.0,29.0,,,,,,,12.308,,,,,,battery2_v
2020-08-04T02:00:00Z,24.0,24.0,,,,,,,12.346,,,,,,battery2_v
2020-08-04T03:00:00Z,14.0,14.0,,,,,,,12.469,,,,,,battery2_v
2020-08-04T04:00:00Z,29.0,29.0,,,,,,,12.318,,,,,,battery2_v
2020-08-04T05:00:00Z,22.0,22.0,,,,,,,12.067,,,,,,battery2_v
2020-08-04T06:00:00Z,28.0,28.0,,,,,,,12.119,,,,,,battery2_v
2020-08-04T07:00:00Z,25.0,25.0,,,,,,,12.374,,,,,,battery2_v
2020-08-04T08:00:00Z,30.0,30.0,,,,,,,12.02,,,,,,battery2_v
2020-08-04T09:00:00Z,30.0,30.0,,,,,,,12.058,,,,,,battery2_v
2020-08-04T10:00:00Z,30.0,30.0,,,,,,,12.01,,,,,,battery2_v
2020-08-04T11:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2020-08-04T12:00:00Z,30.0,30.0,,,,,,,12.001,,,,,,battery2_v
2020-08-04T13:00:00Z,30.0,30.0,,,,,,,12.166,,,,,,battery2_v
2020-08-04T14:00:00Z,30.0,30.0,,,,,,,12.304,,,,,,battery2_v
2020-08-04T15:00:00Z,30.0,30.0,,,,,,,12.294,,,,,,battery2_v
2020-08-04T16:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-08-04T17:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-08-04T18:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-08-04T19:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-08-04T20:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2020-08-04T21:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2020-08-04T22:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2020-08-04T23:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2020-08-05T00:00:00Z,29.0,29.0,,,,,,,12.256,,,,,,battery2_v
2020-08-05T01:00:00Z,20.0,20.0,,,,,,,12.27,,,,,,battery2_v
2020-08-05T02:00:00Z,28.0,28.0,,,,,,,12.351,,,,,,battery2_v
2020-08-05T03:00:00Z,22.0,22.0,,,,,,,12.455,,,,,,battery2_v
2020-08-05T04:00:00Z,28.0,28.0,,,,,,,12.072,,,,,,battery2_v
2020-08-05T05:00:00Z,27.0,27.0,,,,,,,12.318,,,,,,battery2_v
2020-08-05T06:00:00Z,21.0,21.0,,,,,,,12.308,,,,,,battery2_v
2020-08-05T07:00:00Z,23.0,23.0,,,,,,,12.034,,,,,,battery2_v
2020-08-05T08:00:00Z,30.0,30.0,,,,,,,12.105,,,,,,battery2_v
2020-08-05T09:00:00Z,30.0,30.0,,,,,,,12.356,,,,,,battery2_v
2020-08-05T10:00:00Z,30.0,30.0,,,,,,,11.991,,,,,,battery2_v
2020-08-05T11:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2020-08-05T12:00:00Z,30.0,30.0,,,,,,,12.058,,,,,,battery2_v
2020-08-05T13:00:00Z,30.0,30.0,,,,,,,12.029,,,,,,battery2_v
2020-08-05T14:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-08-05T15:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-08-05T16:00:00Z,30.0,30.0,,,,,,,12.256,,,,,,battery2_v
2020-08-05T17:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2020-08-05T18:00:00Z,30.0,30.0,,,,,,,12.247,,,,,,battery2_v
2020-08-05T19:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2020-08-05T20:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-08-05T21:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-08-05T22:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-08-05T23:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2020-08-06T00:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-08-06T01:00:00Z,27.0,27.0,,,,,,,12.261,,,,,,battery2_v
2020-08-06T02:00:00Z,17.0,17.0,,,,,,,12.374,,,,,,battery2_v
2020-08-06T03:00:00Z,26.0,26.0,,,,,,,12.058,,,,,,battery2_v
2020-08-06T04:00:00Z,28.0,28.0,,,,,,,12.043,,,,,,battery2_v
2020-08-06T05:00:00Z,29.0,29.0,,,,,,,12.162,,,,,,battery2_v
2020-08-06T06:00:00Z,28.0,28.0,,,,,,,12.128,,,,,,battery2_v
2020-08-06T07:00:00Z,24.0,24.0,,,,,,,12.091,,,,,,battery2_v
2020-08-06T08:00:00Z,28.0,28.0,,,,,,,12.034,,,,,,battery2_v
2020-08-06T09:00:00Z,29.0,29.0,,,,,,,12.289,,,,,,battery2_v
2020-08-06T10:00:00Z,29.0,29.0,,,,,,,12.275,,,,,,battery2_v
2020-08-06T11:00:00Z,29.0,29.0,,,,,,,12.261,,,,,,battery2_v
2020-08-06T12:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2020-08-06T13:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2020-08-06T14:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2020-08-06T15:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2020-08-06T16:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-08-06T17:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-08-06T18:00:00Z,30.0,30.0,,,,,,,12.209,,,,,,battery2_v
2020-08-06T19:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-08-06T20:00:00Z,27.0,27.0,,,,,,,12.195,,,,,,battery2_v
2020-08-06T21:00:00Z,30.0,30.0,,,,,,,12.19,,,,,,battery2_v
2020-08-06T22:00:00Z,31.0,31.0,,,,,,,12.185,,,,,,battery2_v
2020-08-06T23:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-08-07T00:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-08-07T01:00:00Z,8.0,8.0,,,,,,,12.199,,,,,,battery2_v
2020-08-07T02:00:00Z,20.0,20.0,,,,,,,12.261,,,,,,battery2_v
2020-08-07T03:00:00Z,15.0,15.0,,,,,,,12.11,,,,,,battery2_v
2020-08-07T04:00:00Z,21.0,21.0,,,,,,,12.157,,,,,,battery2_v
2020-08-07T05:00:00Z,26.0,26.0,,,,,,,12.166,,,,,,battery2_v
2020-08-07T06:00:00Z,18.0,18.0,,,,,,,12.152,,,,,,battery2_v
2020-08-07T07:00:00Z,22.0,22.0,,,,,,,12.393,,,,,,battery2_v
2020-08-07T08:00:00Z,25.0,25.0,,,,,,,12.332,,,,,,battery2_v
2020-08-07T09:00:00Z,30.0,30.0,,,,,,,12.294,,,,,,battery2_v
2020-08-07T10:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2020-08-07T11:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2020-08-07T12:00:00Z,30.0,30.0,,,,,,,12.247,,,,,,battery2_v
2020-08-07T13:00:00Z,30.0,30.0,,,,,,,12.233,,,,,,battery2_v
2020-08-07T14:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-08-07T15:00:00Z,30.0,30.0,,,,,,,12.209,,,,,,battery2_v
2020-08-07T16:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-08-07T17:00:00Z,29.0,29.0,,,,,,,12.185,,,,,,battery2_v
2020-08-07T18:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-08-07T19:00:00Z,30.0,30.0,,,,,,,12.171,,,,,,battery2_v
2020-08-07T20:00:00Z,29.0,29.0,,,,,,,12.157,,,,,,battery2_v
2020-08-07T21:00:00Z,30.0,30.0,,,,,,,12.162,,,,,,battery2_v
2020-08-07T22:00:00Z,30.0,30.0,,,,,,,12.152,,,,,,battery2_v
2020-08-07T23:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2020-08-08T00:00:00Z,30.0,30.0,,,,,,,11.982,,,,,,battery2_v
2020-08-08T01:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-08-08T02:00:00Z,30.0,30.0,,,,,,,12.076,,,,,,battery2_v
2020-08-08T03:00:00Z,30.0,30.0,,,,,,,11.963,,,,,,battery2_v
2020-08-08T04:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-08-08T05:00:00Z,31.0,31.0,,,,,,,12.114,,,,,,battery2_v
2020-08-08T06:00:00Z,30.0,30.0,,,,,,,12.062,,,,,,battery2_v
2020-08-08T07:00:00Z,30.0,30.0,,,,,,,12.133,,,,,,battery2_v
2020-08-08T08:00:00Z,29.0,29.0,,,,,,,12.275,,,,,,battery2_v
2020-08-08T09:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2020-08-08T10:00:00Z,30.0,30.0,,,,,,,12.233,,,,,,battery2_v
2020-08-08T11:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-08-08T12:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2020-08-08T13:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-08-08T14:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-08-08T15:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-08-08T16:00:00Z,29.0,29.0,,,,,,,12.166,,,,,,battery2_v
2020-08-08T17:00:00Z,30.0,30.0,,,,,,,12.162,,,,,,battery2_v
2020-08-08T18:00:00Z,29.0,29.0,,,,,,,12.152,,,,,,battery2_v
2020-08-08T19:00:00Z,30.0,30.0,,,,,,,12.143,,,,,,battery2_v
2020-08-08T20:00:00Z,30.0,30.0,,,,,,,12.143,,,,,,battery2_v
2020-08-08T21:00:00Z,30.0,30.0,,,,,,,12.133,,,,,,battery2_v
2020-08-08T22:00:00Z,30.0,30.0,,,,,,,12.128,,,,,,battery2_v
2020-08-08T23:00:00Z,30.0,30.0,,,,,,,12.124,,,,,,battery2_v
2020-08-09T00:00:00Z,30.0,30.0,,,,,,,12.119,,,,,,battery2_v
2020-08-09T01:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2020-08-09T02:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2020-08-09T03:00:00Z,30.0,30.0,,,,,,,11.977,,,,,,battery2_v
2020-08-09T04:00:00Z,30.0,30.0,,,,,,,12.058,,,,,,battery2_v
2020-08-09T05:00:00Z,31.0,31.0,,,,,,,12.034,,,,,,battery2_v
2020-08-09T06:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-08-09T07:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-08-09T08:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-08-09T09:00:00Z,29.0,29.0,,,,,,,11.859,,,,,,battery2_v
2020-08-09T10:00:00Z,30.0,30.0,,,,,,,12.171,,,,,,battery2_v
2020-08-09T11:00:00Z,29.0,29.0,,,,,,,12.147,,,,,,battery2_v
2020-08-09T12:00:00Z,30.0,30.0,,,,,,,12.133,,,,,,battery2_v
2020-08-09T13:00:00Z,30.0,30.0,,,,,,,12.124,,,,,,battery2_v
2020-08-09T14:00:00Z,29.0,29.0,,,,,,,12.119,,,,,,battery2_v
2020-08-09T15:00:00Z,30.0,30.0,,,,,,,12.114,,,,,,battery2_v
2020-08-09T16:00:00Z,30.0,30.0,,,,,,,12.114,,,,,,battery2_v
2020-08-09T17:00:00Z,30.0,30.0,,,,,,,12.105,,,,,,battery2_v
2020-08-09T18:00:00Z,30.0,30.0,,,,,,,12.1,,,,,,battery2_v
2020-08-09T19:00:00Z,29.0,29.0,,,,,,,12.1,,,,,,battery2_v
2020-08-09T20:00:00Z,30.0,30.0,,,,,,,12.091,,,,,,battery2_v
2020-08-09T21:00:00Z,30.0,30.0,,,,,,,12.086,,,,,,battery2_v
2020-08-09T22:00:00Z,30.0,30.0,,,,,,,12.086,,,,,,battery2_v
2020-08-09T23:00:00Z,30.0,30.0,,,,,,,11.835,,,,,,battery2_v
2020-08-10T00:00:00Z,30.0,30.0,,,,,,,11.774,,,,,,battery2_v
2020-08-10T01:00:00Z,21.0,21.0,,,,,,,12.138,,,,,,battery2_v
2020-08-10T02:00:00Z,16.0,16.0,,,,,,,12.143,,,,,,battery2_v
2020-08-10T03:00:00Z,13.0,13.0,,,,,,,12.204,,,,,,battery2_v
2020-08-10T04:00:00Z,21.0,21.0,,,,,,,12.209,,,,,,battery2_v
2020-08-10T05:00:00Z,24.0,24.0,,,,,,,12.034,,,,,,battery2_v
2020-08-10T06:00:00Z,15.0,15.0,,,,,,,12.105,,,,,,battery2_v
2020-08-10T07:00:00Z,19.0,19.0,,,,,,,12.176,,,,,,battery2_v
2020-08-10T08:00:00Z,30.0,30.0,,,,,,,11.963,,,,,,battery2_v
2020-08-10T09:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2020-08-10T10:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-08-10T11:00:00Z,30.0,30.0,,,,,,,12.19,,,,,,battery2_v
2020-08-10T12:00:00Z,30.0,30.0,,,,,,,12.166,,,,,,battery2_v
2020-08-10T13:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-08-10T14:00:00Z,30.0,30.0,,,,,,,12.143,,,,,,battery2_v
2020-08-10T15:00:00Z,30.0,30.0,,,,,,,12.133,,,,,,battery2_v
2020-08-10T16:00:00Z,30.0,30.0,,,,,,,12.124,,,,,,battery2_v
2020-08-10T17:00:00Z,30.0,30.0,,,,,,,12.11,,,,,,battery2_v
2020-08-10T18:00:00Z,30.0,30.0,,,,,,,12.105,,,,,,battery2_v
2020-08-10T19:00:00Z,30.0,30.0,,,,,,,12.1,,,,,,battery2_v
