ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,boot_count_min,boot_count_max,scaled_channels
2022-02-20T11:00:00Z,30.0,0.0,0.394,3.49,0.201,1.5,12.598,12.58,,-2.521,0.0,34.52,-6.4,-0.042,208.0,237.0,
2022-02-20T12:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,12.564,12.51,,0.0,0.0,34.321,-6.4,0.0,238.0,266.0,
2022-02-20T13:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.858,10.62,,0.0,0.0,34.207,-6.5,0.0,267.0,296.0,
2022-02-20T14:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.764,10.69,,0.0,0.0,33.95,-6.506,0.0,297.0,326.0,
2022-02-20T15:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.738,10.69,,0.0,0.0,33.659,-6.508,0.0,327.0,355.0,
2022-02-20T16:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.674,10.66,,0.0,0.0,33.413,-6.513,0.0,356.0,385.0,
2022-02-20T17:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.65,10.63,,0.0,0.0,33.334,-6.516,0.0,386.0,414.0,
2022-02-20T18:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.637,10.62,,0.0,0.0,33.06,-6.519,0.0,415.0,444.0,
2022-02-20T19:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.619,10.6,,0.0,0.0,32.65,-6.524,0.0,445.0,474.0,
2022-02-20T20:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.602,10.6,,0.0,0.0,32.376,-6.526,0.0,475.0,503.0,
2022-02-20T21:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.586,10.57,,0.0,0.0,32.123,-6.526,0.0,504.0,533.0,
2022-02-20T22:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.559,10.52,,0.0,0.0,32.038,-6.527,0.0,534.0,562.0,
2022-02-20T23:00:00Z,30.0,0.0,8.626,12.73,2.938,4.09,10.973,10.51,,-52.565,-7.85,32.023,-6.222,-0.876,563.0,592.0,
2022-02-21T00:00:00Z,27.0,0.0,13.163,14.78,4.184,4.3,12.707,12.11,,-72.996,-67.06,31.974,-5.545,-1.095,593.0,620.0,
2022-02-21T01:00:00Z,24.0,0.0,14.534,15.06,4.266,4.3,14.136,13.74,,-81.407,-76.67,32.1,-5.601,-1.085,622.0,650.0,
2022-02-21T02:00:00Z,22.0,0.0,15.857,21.18,4.454,4.56,14.526,14.0,,-96.134,-83.06,32.505,-6.054,-1.175,652.0,678.0,
2022-02-21T03:00:00Z,21.0,0.0,17.482,20.81,4.573,4.65,14.93,14.5,,-108.321,-89.12,33.229,-6.194,-1.264,679.0,705.0,
2022-02-21T04:00:00Z,25.0,0.0,18.294,20.49,6.533,12.04,14.796,14.34,,-114.796,-96.25,33.572,-6.273,-1.594,707.0,735.0,
2022-02-21T05:00:00Z,25.0,0.0,18.74,20.48,10.374,12.18,14.66,14.36,,-119.169,-97.76,34.156,-6.354,-1.655,737.0,764.0,
2022-02-21T06:00:00Z,23.0,0.0,18.35,20.57,11.523,12.22,14.723,14.21,,-117.015,-98.18,34.604,-6.374,-1.495,765.0,792.0,
2022-02-21T07:00:00Z,28.0,0.0,19.077,21.01,11.779,12.21,14.644,14.29,,-121.917,-101.04,35.157,-6.39,-1.896,793.0,821.0,
2022-02-21T08:00:00Z,30.0,0.0,17.987,20.82,8.282,11.65,14.69,14.21,,-113.908,-90.91,35.7,-6.331,-1.898,822.0,851.0,
2022-02-21T09:00:00Z,30.0,0.0,14.725,16.68,4.484,4.53,14.107,13.72,,-92.54,-87.47,35.887,-6.284,-1.542,852.0,881.0,
2022-02-21T10:00:00Z,29.0,0.0,12.583,14.55,3.911,4.45,12.929,12.52,,-80.254,-30.42,36.214,-6.384,-1.293,882.0,910.0,
2022-02-21T11:00:00Z,30.0,0.0,0.447,2.54,0.303,2.13,12.535,12.51,,-2.891,0.0,35.6,-6.463,-0.048,911.0,940.0,
2022-02-21T12:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,12.162,10.42,,0.0,0.0,35.434,-6.48,0.0,941.0,969.0,
2022-02-21T13:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.648,10.62,,0.0,0.0,35.31,-6.569,0.0,970.0,999.0,
2022-02-21T14:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.76,10.68,,0.0,0.0,35.03,-6.553,0.0,1000.0,1029.0,
2022-02-21T15:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.663,10.64,,0.0,0.0,34.834,-6.555,0.0,1030.0,1058.0,
2022-02-21T16:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.636,10.63,,0.0,0.0,34.627,-6.551,0.0,1059.0,1088.0,
2022-02-21T17:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.628,10.62,,0.0,0.0,34.541,-6.547,0.0,1089.0,1117.0,
2022-02-21T18:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.615,10.6,,0.0,0.0,34.24,-6.545,0.0,1118.0,1147.0,
2022-02-21T19:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.605,10.6,,0.0,0.0,33.893,-6.545,0.0,1148.0,1177.0,
2022-02-21T20:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.596,10.59,,0.0,0.0,33.552,-6.538,0.0,1178.0,1206.0,
2022-02-21T21:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.573,10.56,,0.0,0.0,33.377,-6.535,0.0,1207.0,1236.0,
2022-02-21T22:00:00Z,30.0,0.0,0.005,0.14,0.0,0.0,10.539,10.5,,-0.031,0.0,33.207,-6.539,-0.001,1237.0,1266.0,
2022-02-21T23:00:00Z,29.0,0.0,8.305,11.5,2.933,4.3,10.649,10.48,,-53.637,-8.7,33.259,-6.48,-0.864,1267.0,1295.0,
2022-02-22T00:00:00Z,26.0,0.0,12.454,14.24,4.371,4.47,12.097,11.17,,-78.466,-71.33,33.431,-6.302,-1.133,1296.0,1324.0,
2022-02-22T01:00:00Z,24.0,0.0,14.162,14.86,4.537,4.64,13.66,13.32,,-89.019,-84.96,33.621,-6.285,-1.187,1325.0,1353.0,
2022-02-22T02:00:00Z,21.0,0.0,16.177,20.93,7.049,12.32,14.136,13.33,,-102.205,-85.29,33.752,-6.313,-1.192,1354.0,1380.0,
2022-02-22T03:00:00Z,23.0,0.0,17.604,20.72,7.714,12.22,14.579,14.18,,-111.221,-90.99,34.274,-6.314,-1.421,1382.0,1409.0,
2022-02-22T04:00:00Z,23.0,0.0,17.65,21.12,7.654,12.07,14.633,14.27,,-111.49,-92.36,34.543,-6.312,-1.425,1410.0,1438.0,
2022-02-22T05:00:00Z,22.0,0.0,19.01,21.03,10.06,12.22,14.567,14.26,,-120.962,-99.06,34.855,-6.36,-1.478,1439.0,1465.0,
2022-02-22T06:00:00Z,23.0,0.0,16.156,20.96,6.792,12.27,14.236,13.58,,-102.233,-88.15,34.987,-6.32,-1.306,1467.0,1494.0,
2022-02-22T07:00:00Z,29.0,0.0,16.578,20.45,7.678,11.85,14.151,13.45,,-105.316,-85.95,35.445,-6.346,-1.697,1495.0,1524.0,
2022-02-22T08:00:00Z,29.0,0.0,13.367,14.6,4.207,4.49,13.032,12.52,,-84.99,-81.43,35.314,-6.358,-1.369,1525.0,1553.0,
2022-02-22T09:00:00Z,30.0,0.0,13.061,13.49,4.14,4.37,12.722,12.54,,-83.309,-81.34,35.547,-6.379,-1.388,1554.0,1583.0,
2022-02-22T10:00:00Z,29.0,0.0,10.98,13.23,3.272,3.93,12.547,12.46,,-70.828,-10.23,35.769,-6.451,-1.141,1584.0,1612.0,
2022-02-22T11:00:00Z,30.0,0.0,0.245,2.47,0.062,1.06,11.79,10.6,,-1.584,0.0,34.72,-6.499,-0.026,1613.0,1642.0,
2022-02-22T12:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.635,10.6,,0.0,0.0,34.547,-6.562,0.0,1643.0,1672.0,
2022-02-22T13:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.734,10.66,,0.0,0.0,34.276,-6.548,0.0,1673.0,1701.0,
2022-02-22T14:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.641,10.62,,0.0,0.0,34.063,-6.547,0.0,1702.0,1731.0,
2022-02-22T15:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.625,10.62,,0.0,0.0,33.767,-6.545,0.0,1732.0,1761.0,
2022-02-22T16:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.614,10.6,,0.0,0.0,33.503,-6.546,0.0,1762.0,1790.0,
2022-02-22T17:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.604,10.6,,0.0,0.0,33.387,-6.542,0.0,1791.0,1820.0,
2022-02-22T18:00:00Z,29.0,0.0,0.0,0.0,0.0,0.0,10.598,10.59,,0.0,0.0,33.234,-6.54,0.0,1821.0,1849.0,
2022-02-22T19:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.584,10.57,,0.0,0.0,32.87,-6.541,0.0,1850.0,1879.0,
2022-02-22T20:00:00Z,30.0,0.0,0.0,0.0,0.0,0.0,10.566,10.56,,0.0,0.0,32.487,-6.534,0.0,1880.0,1909.0,
2022-02-22T21:00:00Z,21.0,0.0,0.0,0.0,0.0,0.0,10.543,10.51,,0.0,0.0,32.248,-6.533,0.0,1910.0,1930.0,
